8
10 22 7
142 207 883043950 933258280
1 233 385819052 385819052
32 459 677373527 720987272
209 276 677526166 928575080
119 173 445614987 530917142
152 232 141635676 851336885
67 439 913533182 979673303
94 252 272622521 316689362
173 183 869590339 928466656
95 467 739016829 757516953
316 348 258784901 654521183
332 498 83353 207599536
212 416 158258717 158258717
10 329 479526670 621721418
351 376 993285687 994696850
251 313 992501877 999623528
282 300 312404983 732278392
145 152 417409569 536130218
349 355 434571694 468795868
400 500 123463946 213547267
164 443 888368069 897321234
87 246 255611951 268378602
175 183 195102436 195102436
233 290 980861065 987722975
161 275 443845616 978859439
3 210 316225536 869792264
225 413 734198728 818696109
5 67 45356520 542523844
199 342 541707435 727033018
442 465 995741124 995741124
172 261 254741552 783536683
230 496 164417166 510672214
315 365 308915808 317078815
100 384 426134382 791836411
35 184 363304067 783418175
54 258 932862687 958441929
291 324 780638443 887258033
49 80 925760663 979164427
64 125 472747278 804390840
452 497 629112096 793037499
123 229 269648140 367626367
201 456 154573380 154573380
135 281 987200211 994464692
171 188 546542063 557887625
355 498 558105661 682406381
9 419 98887684 661717820
64 210 68586424 534422116
272 369 195950842 455889696
70 119 831090690 839868946
355 407 734430240 734430240
24 317 953646379 982971577
213 376 614409353 614409353
393 493 574117716 711385422
161 495 668491620 822933250
114 283 837618000 879151498
104 375 876727745 999183615
271 449 902836641 906267886
214 360 282820269 813342556
77 106 7929856 744552105
261 409 186571835 876514766
457 479 760540840 931254762
129 358 149618364 149618364
64 321 707005074 833271209
218 379 929468240 936907586
376 494 823238266 935243525
126 333 358271596 732276495
85 257 656542887 977205733
289 358 824163041 824163041
103 251 20877832 870790147
151 313 503481457 784711715
202 316 556940466 620478920
273 399 987985963 988108251
20 35 834712269 961852975
152 403 166755456 166755456
351 371 998445703 998547821
107 120 863351517 899581136
39 195 802346558 982821359
241 414 819256666 923178134
48 314 617069958 947883194
86 495 321444540 321444540
4 124 908038349 920952892
31 134 524062436 524062436
200 324 891376980 891376980
9 301 107664630 107664630
74 151 354564076 354564076
73 134 696789731 906169463
122 408 180854618 211188306
315 442 827220831 883367001
144 398 513927787 967867459
234 250 184603779 303885717
261 458 233358196 674931011
21 276 956306391 988115349
287 306 144036849 691050143
155 423 724519641 890365556
268 482 783347819 842345532
5 429 811525454 981516723
284 382 168146069 830560866
246 266 482684395 591345093
204 367 48092166 143761703
120 185 508746951 854282046
107 215 800593192 948136273
160 258 630125298 630125298
285 486 298786335 327121355
46 275 629251760 770599339
38 188 315067843 315067843
49 151 208083114 329463202
9 486 867702511 894196146
302 323 370434643 370434643
280 295 526876850 578835034
189 416 936678201 940808399
78 337 418073066 587538913
300 401 869107054 998121133
4 375 789820300 789820300
260 341 556919571 715106350
83 280 687184638 920534888
100 499 952281532 952281532
366 419 949695401 952362803
86 356 328972248 736907291
101 232 173388800 774333580
234 278 361138865 361138865
240 390 249815492 949135844
247 439 805540483 805540483
40 170 611375568 749136070
209 374 50126804 284778820
198 305 65017265 528049282
356 417 453876654 463755174
224 337 412434352 913012662
37 251 741672230 972885287
231 292 12941640 12941640
281 389 672417526 925175627
175 411 171453656 950715127
94 315 859990734 862337989
174 475 911611472 956994436
381 453 874341295 874341295
143 228 262074291 694082556
399 454 524659828 678412039
132 432 882268383 934811004
242 263 147594151 781862592
312 373 586229397 586229397
113 436 847237161 855917704
172 427 911372283 914928449
201 413 557525688 930447175
56 218 409725783 668518973
7 59 670799489 905006038
297 330 602445088 665151450
460 483 55002408 55002408
107 240 876497934 876497934
94 434 298863625 749573412
186 232 400901330 889873422
94 364 95489756 114562883
222 497 988947663 990955052
8 217 651404417 651404417
44 116 287571114 416111382
175 472 683349604 736343695
241 346 938895980 987271688
146 299 90042687 799001945
179 443 799418363 799418363
151 363 376841821 792896551
341 434 835817826 835817826
258 485 516358834 853727575
78 480 910113776 910113776
231 250 830238609 856177088
70 280 568182148 588306227
65 77 592282530 592282530
89 450 794212021 862009117
4 275 105767154 201901897
55 59 845145988 990162452
5 352 482988717 593519691
316 430 426448285 832263619
141 411 315395637 315395637
379 478 476020391 790871590
97 438 432870029 432870029
114 301 76004896 221109194
4 34 512049413 879803346
132 231 991255677 996561836
380 463 280942221 717264719
153 483 956893384 956919378
47 338 601882248 601882248
87 432 618553220 978683330
54 126 361652638 641631352
14 148 728080926 829521395
119 215 78878771 78878771
451 461 648318535 648318535
233 411 581343033 971738075
434 491 956478043 979637152
128 195 699010005 746327146
246 273 525937516 525937516
113 331 49942634 775023277
32 293 324553953 545173371
4 152 223045788 908784550
233 258 730661343 730661343
100 481 99996839 364610947
210 301 988767623 988767623
143 464 353665851 444653734
183 411 715558398 774456694
25 124 447718697 447718697
383 456 804055761 871431500
67 162 967630910 967630910
325 418 924480150 984572560
246 262 296827227 296827227
97 394 875349427 940700571
173 312 104161373 572535381
155 497 767994760 767994760
42 209 949781861 978144759
75 186 590855429 872940048
78 317 876840108 898367318
202 414 437018034 964467792
383 463 774239202 801447600
218 297 567895665 641119957
323 356 699280488 700735700
178 262 390861649 437914151
327 406 204993022 885721388
226 281 107513028 283660152
236 268 707154472 772102124
210 366 779507764 831155711
66 76 676199981 722920252
62 369 699388905 776068661
176 474 814627738 814627738
284 326 866277987 866277987
133 471 670940943 748815251
168 446 455651263 628507474
35 137 571130504 571130504
201 462 317171426 317171426
89 487 621731583 670040242
9 26 872938143 877577687
217 239 315837373 315837373
275 388 996555209 998815243
36 168 205330357 638233725
264 379 895412282 994151004
465 480 533682341 698375304
201 237 92052973 841509463
149 197 740231700 853882877
47 87 250216830 250216830
294 407 657306198 657306198
127 247 644666926 987703429
2 267 687140647 687140647
382 451 957946761 968145951
186 383 667518987 892855122
28 33 906641004 912620185
72 219 182230576 319884181
55 396 249593047 391595707
293 457 980908725 991353968
219 317 226729052 450833910
212 260 381019882 974923478
141 495 787764207 787764207
189 259 745155275 845967175
188 344 709544213 776581694
18 34 48715354 985384831
49 115 48310045 838857293
70 449 853402641 996077080
33 105 837734879 867703855
211 389 539913263 539913263
274 476 485973968 820375056
162 484 42690840 254959311
75 300 661729003 673950489
73 248 410583957 915426750
108 308 837508237 837508237
193 277 121473034 315398221
209 341 715878314 715878314
165 207 952045803 987400066
198 487 477782658 496913752
66 464 567357824 567357824
40 292 770599419 872088469
135 304 745024415 828764134
131 441 373360965 373360965
206 237 970752558 979645640
211 249 817392110 983631100
165 321 772197350 988967330
213 468 488264439 997996154
239 344 370609711 370609711
235 440 557529919 557529919
342 444 719357619 719357619
29 80 613785843 613785843
29 300 878331640 979494011
39 252 637707015 637707015
88 429 731104049 856241901
318 361 702032278 702032278
380 402 17762388 50016513
13 130 249401125 872505603
104 211 977523961 983738081
241 376 722845290 977874079
24 188 586766131 805281843
100 470 489304238 510929571
336 389 778902081 821953094
288 405 82016840 333339778
98 477 31803668 31803668
220 496 754530194 754530194
335 389 723544822 975846677
282 356 85881284 85881284
256 294 373977231 980171891
42 379 509935680 628843162
87 99 321666225 321666225
19 318 113256176 431572183
337 391 944235102 944235102
173 208 776807852 965766641
42 135 188033165 616535441
54 295 987244764 989996481
157 278 778818059 803538459
48 299 771365131 884353004
75 205 684417800 823385563
64 366 943289923 955530162
240 280 113736964 925784798
124 148 823820397 980598976
88 232 855692152 899374405
48 65 20786217 20786217
446 471 79899921 779487142
130 160 576046316 576046316
265 325 772309138 952918875
26 139 198032342 867183725
238 409 529825510 545887622
167 275 840899498 840899498
260 316 966098738 992470308
167 433 833322064 863817474
105 306 174737358 742601178
307 428 951062347 951062347
204 231 133706704 915381714
304 455 542480898 593375200
238 297 611610906 979774856
13 16 89337024 187634130
326 459 886841417 906849139
91 497 83257637 839176305
5 155 400483807 676794137
356 491 686228980 999592042
5 222 469227819 794830847
191 314 776498093 860993976
200 363 765259640 861138224
106 140 571367400 811390444
26 419 625651599 801147143
16 33 680027295 773639706
303 386 571372304 571372304
36 147 255309663 397590624
366 494 403499653 403499653
186 201 637150534 723309235
405 485 127239204 916688533
128 425 876962556 884381634
123 445 315682787 573839561
110 480 731747218 844356171
88 407 876523695 938173488
178 387 448856812 810736633
242 469 999862057 999882382
171 491 404800649 404800649
297 409 306876322 577513103
104 283 507385034 507385034
125 397 430886921 430886921
292 473 674388228 828450630
141 193 440207098 957658293
67 358 419396385 626253235
5 459 712149994 948358375
263 440 225215840 225215840
13 259 487294930 487294930
69 342 931271201 934646568
18 54 730162749 730162749
181 441 428234739 550036888
155 188 893367373 990223767
15 111 406365316 762986863
146 274 152681949 152681949
208 353 469468270 627324296
40 87 74599660 220339305
268 358 100585322 100585322
11 37 897958428 984252084
174 272 557266932 557266932
58 258 971790937 983505631
19 50 599246909 766458736
270 336 552722183 552722183
102 134 267487495 917139588
22 151 972512053 972512053
242 446 86677325 334953756
84 330 335033737 335033737
296 375 201392639 297277538
230 464 338760983 798371430
215 267 341397913 573677642
224 458 515285116 515285116
137 432 429534319 726390831
197 243 398326413 997251704
38 454 957628459 977050164
315 372 833507049 936240724
75 373 317802235 317802235
279 454 990837728 990841410
84 369 784828680 913197623
397 459 523594924 523594924
178 346 885726258 979018018
151 259 42465245 197105584
209 497 429081306 447003902
206 294 78357892 831915370
346 497 840732556 840732556
28 122 866293029 874488450
37 455 734980702 883498000
1 34 872528871 918321093
311 320 132317346 842222588
272 330 574745091 574745091
244 436 528049016 816719332
101 478 467257583 967911184
92 177 167294594 417567777
5 102 378873587 378873587
7 173 9055071 9055071
255 469 664304463 916401894
370 483 705686807 829470976
134 361 221964030 809967389
84 440 997181827 999229654
29 353 114113759 276682230
75 263 841960617 980257852
177 179 390466189 434786039
86 254 785423889 942081357
97 478 13548853 13548853
77 429 306278379 742242154
137 287 295379920 940478330
248 460 219301384 559309576
142 341 983293179 994385534
28 248 951475680 969562470
200 466 949570357 969719073
373 409 397987044 397987044
159 372 737387030 880907002
144 366 761549634 967030215
286 399 400668031 400668031
52 214 428966208 856095165
178 247 266549955 650823669
20 390 884987958 884987958
277 432 553765733 955320816
241 475 690589927 983252916
182 276 289139626 385473146
299 424 110605666 110605666
272 364 881444448 977964304
230 388 663624602 987498354
44 479 157508265 595792595
459 478 75638080 212689905
200 251 982562129 982562129
9 279 291949812 457999738
43 446 288114336 445620236
161 354 192392386 993463298
225 228 282752354 803938316
200 355 222381143 253372233
459 484 528165326 528165326
350 359 293617351 613950550
74 129 235067498 693558864
158 295 465897290 509686217
3 342 176346948 584216580
311 336 948705603 998443222
5 52 913312490 925010239
78 270 795862528 908200438
43 83 335047867 720491967
190 206 878823192 915741359
75 413 845617466 845617466
357 382 522995793 696075209
337 375 362953955 427403920
303 375 914468328 963320558
218 252 851192494 867040321
17 181 584443835 584443835
334 453 258437183 720236950
16 81 349063864 894677479
53 349 559343218 559343218
364 461 507376506 555584283
189 295 811854535 855007186
169 458 258490525 258490525
57 402 347945664 565153241
159 217 604589405 604589405
12 434 160284676 545964502
48 242 139665045 460547162
24 168 666102245 881604088
155 165 247214682 247214682
307 446 48327423 875617608
255 345 816326383 851377090
50 393 908945866 952074474
167 403 201382709 201382709
199 214 952088496 980512138
92 102 474697392 725391416
25 196 861941251 861941251
362 415 817519137 850475350
109 121 861016251 979550900
195 452 432783816 432783816
226 412 575188581 967329432
420 472 978492385 978492385
173 332 930304549 930304549
17 81 191768063 618839474
292 297 18162647 18162647
132 443 40624543 679614420
370 477 943063416 970357360
356 481 614330745 769372009
198 467 215018742 348165398
7 263 840899055 919043499
50 303 364164478 413692253
406 419 341887744 796791253
54 402 781206753 980791962
91 436 711783329 960620027
47 432 446364280 446364280
138 432 511217784 545463310
260 269 74440703 900864646
17 303 215876674 215876674
31 189 647320524 871911753
202 445 439417887 650211648
179 492 116808224 854301785
4 195 900480843 982189548
70 333 368527868 368527868
27 444 983642593 991962556
333 494 462871912 802759240
128 182 677924680 923654361
356 477 308508952 308508952
242 316 222451607 484244445
275 421 668040088 713358181
63 222 75229396 592625642
49 371 443575737 815822275
253 472 355313555 355313555
261 337 498191802 946581771
75 103 890373089 890373089
204 454 7691588 809628544
184 202 943306656 966612922
183 451 754485364 980872601
304 342 205576268 707072873
