200000 131016
A 177993 177994
B 29756 131981
B 26498 26499
B 172996 158424
B 129005 129006
B 87588 87589
A 103737 67368
A 145319 138230
A 196682 69693
B 111010 41114
A 169163 169164
A 17976 27084
A 180459 134579
A 120097 59568
A 200000 153483
A 133472 133473
B 132313 132314
B 140456 140457
B 98077 56523
A 195854 106545
B 17083 17084
B 57633 57634
B 200000 191895
A 26630 26631
B 1 111636
B 150368 66746
A 89486 166263
A 177661 177662
A 94449 94450
A 200000 25450
B 1583 195904
B 186943 179967
A 105268 6687
B 40439 40440
B 28754 28755
A 139452 180457
B 111099 111100
B 4342 82562
A 63576 175098
B 44942 44943
A 1 57147
B 200000 184565
B 57711 53535
B 27428 83039
A 169205 169206
B 1 104841
B 85803 58743
B 155292 199664
B 82509 133498
A 47895 47896
A 200000 142849
B 200000 135314
A 1 175985
A 77769 77770
A 102898 55403
A 1 177431
A 147500 147501
A 97357 147717
B 199068 89684
A 22275 22276
B 135063 135064
A 116382 168226
B 3 200000
A 200000 190101
B 2 200000
A 1 45895
A 188089 102307
B 111548 149468
A 175469 14160
A 110146 26499
A 15726 15727
B 114538 114539
B 166135 166136
B 29996 173435
A 200000 189758
A 12402 12403
B 7241 7242
A 20177 10508
B 111681 146178
B 84992 84993
B 5971 66292
A 74401 74402
A 57900 196225
B 112009 119820
A 41262 41263
A 2 3
A 37243 132945
B 60178 70289
A 170580 18968
A 15982 90079
B 17919 17920
A 182915 182916
A 37738 37739
B 115686 115687
B 21152 21153
A 1 48816
A 87553 87554
B 108627 91433
B 166576 166577
B 179218 179219
A 14101 99021
A 143629 93547
B 166599 148777
B 136199 136200
B 64599 98008
B 1 38601
A 28733 28734
B 28824 28825
B 188296 188297
B 95704 24237
B 168570 168571
A 26410 123482
B 1 137064
B 158435 81311
A 46562 138189
A 24393 24394
B 143715 51722
B 200000 150077
B 176067 176068
A 1 178717
A 182769 182770
B 70872 70873
B 125592 125593
A 90738 90739
B 193557 126216
A 200000 67693
A 3532 41151
B 157420 157421
B 127004 11600
B 38303 196710
B 44541 168143
A 65814 151699
B 1 176646
B 122565 122566
B 154817 154818
A 51140 51141
A 200000 46040
B 167375 167376
A 152939 152940
B 1 96281
A 141711 37777
B 200000 32297
B 16283 16284
A 106318 60155
B 96500 60295
B 200000 177272
A 111324 92883
B 142191 142192
A 191936 191937
A 83989 83990
A 1 104451
A 28969 28970
A 200000 16323
B 177640 177641
A 75774 136288
B 91231 164173
B 1 146152
B 118563 7041
B 1 127637
A 69065 69066
B 200000 177325
A 1 181590
A 157403 157404
A 4372 4373
B 28161 28162
A 45198 45199
A 176150 170036
A 143997 143998
A 53835 53836
B 141180 58730
A 1 184960
A 52901 64758
A 80252 143281
B 94468 94469
B 136111 197189
A 148745 148746
A 114743 20584
B 191052 191053
A 90235 90236
A 126663 126664
B 2628 73749
A 28958 28959
B 25527 25528
A 115139 143722
A 182976 182977
B 57775 138887
A 178239 178240
A 200000 48049
A 170110 119038
B 167194 162382
B 10206 171097
A 50354 72707
A 198439 186075
A 163468 49913
B 163884 163885
B 22510 114117
B 45145 83238
B 29537 29538
A 35195 35196
B 45661 45662
B 20735 20736
B 186067 186068
B 100541 100542
A 73525 73526
B 1 173160
A 1 27206
A 1 111082
A 89014 89015
B 82521 82522
A 137063 137064
B 70302 86162
A 130271 130272
A 89198 162081
B 128782 128783
B 110267 133976
A 1 95960
B 162462 162463
A 2 3
A 43658 198549
B 11964 11965
A 134869 134870
A 13941 167597
A 187644 187645
A 189194 189195
A 146594 113482
B 138174 58596
B 199293 199294
A 138522 35706
A 38424 85180
A 135570 185078
B 35928 100692
A 3392 171974
A 149106 149107
A 8654 140200
B 48157 48158
A 114592 11239
B 162540 162541
B 74252 77071
A 171743 103111
B 44954 189914
A 151642 151643
A 159924 159925
A 200000 134665
A 200000 165010
A 137713 137714
A 158778 158779
B 50312 50313
A 93518 93519
A 57868 57869
A 200000 46126
B 48025 184904
B 20354 81062
B 87582 160749
A 24547 24548
A 66548 66549
A 57798 24845
B 200000 8818
A 187332 187333
A 161850 118341
B 140909 140910
A 200000 114365
B 188585 188586
B 192490 45479
B 172393 6708
A 32186 123852
A 190297 190298
A 42882 188014
B 200000 149211
A 82556 82557
B 17342 17343
A 26011 26012
B 200000 124312
A 200000 137038
B 16637 16638
B 164679 5771
B 200000 172691
A 200000 156223
A 164823 164824
B 74961 22535
A 15374 93813
A 200000 127436
B 149242 16444
B 48475 146256
B 127087 127088
A 135411 41441
A 91073 91074
B 182474 182475
B 154713 154714
B 168986 168987
A 18441 18442
A 85312 85313
A 188970 26620
B 1 34982
B 161036 161037
A 114352 114353
A 1 92061
B 16374 174131
A 42564 42565
A 101572 101573
A 180032 180033
A 127696 127697
A 121583 131899
A 1 117611
B 76644 76645
A 20797 183507
B 177693 177694
A 1 30881
B 1 112130
B 34588 34589
A 1 200000
B 198105 80246
B 92201 92202
B 195959 195960
A 153732 72544
B 200000 51366
A 1 16402
A 99630 99631
B 1 49044
B 71536 71537
A 16522 91904
B 189118 189119
B 1 104845
A 178773 113707
A 34303 34304
A 140739 182324
B 191761 127327
A 112032 112033
A 126625 126626
A 64222 64223
A 200000 93374
B 4594 4595
B 149059 140976
B 85140 37448
A 54545 19170
A 51250 51251
B 126943 126944
A 25374 25375
B 53812 53813
A 200000 101497
A 20760 20761
A 103774 103775
A 129719 139970
B 137035 137036
A 167467 158569
B 43909 166884
A 129460 129461
B 87923 184300
B 104909 158935
A 190919 95746
A 29838 61265
A 180104 43010
B 167724 167725
A 1263 1264
A 59576 120957
A 82111 82112
B 35951 163925
B 68329 115043
B 200000 106119
B 127758 146935
A 91913 18038
A 92577 92578
B 140212 134016
A 200000 20262
B 106275 106276
B 194437 117208
B 127263 127264
B 85740 75447
B 91948 91949
B 101931 26858
B 95019 131902
B 74095 152762
A 92073 173425
B 9440 101925
A 177068 81419
B 200000 177959
A 1 3
B 182614 182615
B 59541 3719
A 186264 188685
A 154417 106289
B 77553 77554
A 200000 53153
A 73994 17839
A 93137 93138
B 2 3
B 138088 59667
B 184880 136779
A 181545 181546
A 189423 15329
A 121314 121315
A 64991 64992
A 81742 81743
A 1 48621
A 49561 187367
A 80407 80408
B 30634 185604
A 154341 72971
B 99394 76937
A 95040 135948
B 1 12902
A 141701 36631
B 147019 44572
A 75190 102707
B 129220 129221
B 160110 42015
B 111448 184003
A 168758 111081
A 119935 143151
A 1 170891
B 20905 20906
A 141043 137076
A 158099 189938
B 180722 180723
A 102661 77050
A 147803 172227
A 181399 181400
B 84590 84591
A 1 107525
B 69356 69357
B 97042 97043
A 59373 59374
B 90839 22817
A 1 131059
A 137513 137514
B 25409 195468
A 138015 138016
B 161727 161953
B 136052 136053
B 122257 122258
B 1 177456
A 18455 4516
B 146210 146211
B 7122 83050
A 26780 26781
A 59935 59936
B 155127 155128
A 1 141569
B 48756 48757
A 79746 79747
B 19248 42249
A 178683 178684
A 50519 120592
B 73497 131832
A 74729 74730
B 200000 96925
A 1 48253
A 149382 4878
B 60571 103981
B 200000 193594
B 1 136463
B 35025 35026
B 121702 121703
A 95079 95080
A 36142 36143
A 4050 4051
B 110829 110830
A 58393 58394
A 50368 50369
B 146746 146747
A 52431 52432
A 61735 61736
B 129858 188589
A 7221 7222
B 1 125445
A 12865 12866
A 87665 87666
A 17902 11574
A 173231 19041
A 85234 116427
B 200000 184975
B 178386 178387
A 195282 195283
A 200000 94389
B 1 5015
A 171470 109749
A 160365 140795
A 59618 147960
B 200000 136397
B 195811 195812
B 62438 89998
B 200000 159379
B 1 30818
A 94840 94841
A 95809 95810
B 112540 112541
B 93611 16419
B 29908 29909
B 157310 107871
B 200000 150030
A 39166 195156
A 64112 12264
A 126266 126267
B 30045 30046
A 200000 36303
A 89732 197356
A 187825 179253
B 11347 11348
B 126599 94943
B 1 134647
A 6499 6500
B 54885 54886
B 182665 182666
B 74709 47323
B 73267 40888
B 193351 193352
B 1 91000
A 20186 20187
A 83152 155530
A 46070 46071
A 98445 14285
B 15981 15982
A 110826 168796
A 118982 118983
A 110421 110422
B 13397 6197
B 62521 47238
B 105461 80160
B 30918 30919
A 36452 36453
B 172703 45439
A 42874 42875
B 103708 154199
A 130462 130463
B 90958 61524
B 1 32214
A 158151 27433
A 1 106561
A 42940 42941
A 47506 60206
B 45919 45920
B 164784 46895
B 159291 196169
A 3656 184538
B 33197 33198
A 141650 141651
A 115152 195260
A 1 30366
A 35357 35358
A 147536 106311
A 72197 53497
B 111458 69397
A 24224 60327
A 30983 192161
A 69417 69418
B 110205 110206
A 1 125074
B 38882 39812
A 116736 160568
A 42003 42004
B 31362 31363
B 45982 128163
A 1 198763
B 200000 31594
B 136482 136483
B 33203 33204
B 200000 186154
A 81841 81842
B 76689 76690
A 46378 153337
B 91774 91775
A 38498 38499
B 44048 7673
B 39544 22685
B 36133 36134
B 3994 102824
B 13985 199321
B 173749 173750
B 92693 92694
A 178252 37715
B 161120 161121
A 159634 30366
A 10976 102164
B 97715 97716
B 103380 81876
B 62423 152533
B 200000 53645
B 1 3
B 54473 66227
A 30049 184694
A 82322 82323
B 117469 161363
A 92068 92069
B 23980 144825
A 194474 194475
B 192191 83494
B 135080 135081
B 88062 88063
B 144548 144549
A 189974 13878
A 1 2
A 118881 89247
A 1 33674
A 113440 146288
A 139322 14713
A 200000 130595
B 148417 148418
B 174790 34099
B 40922 140450
B 131942 154765
A 24922 138145
B 200000 172146
B 200000 96694
A 79663 79664
A 57519 57520
B 152711 152712
B 200000 81409
B 113599 93163
B 44855 44856
B 160841 147505
B 74666 74667
B 182286 182287
A 152537 152538
B 200000 95900
A 139412 121383
A 33977 33978
A 193361 193362
A 196029 103222
B 4619 4620
A 69071 69072
A 1 200000
A 148967 148968
A 35052 57311
A 63530 63531
B 63686 138921
B 200000 181968
A 1 99553
A 73907 134232
B 123352 7115
A 113275 113276
B 185697 79919
A 95895 99703
A 200000 183919
B 109121 109122
A 200000 7145
B 124129 111036
A 93301 8518
A 36988 36989
B 200000 46736
B 199999 200000
A 193360 170336
B 76940 76941
A 134160 134161
A 147501 112145
A 1 25285
A 122260 49031
A 150147 158705
A 8606 8607
B 99510 99511
A 12825 12826
B 126730 109291
A 83765 192266
A 2 200000
B 59033 59034
B 52494 73760
B 116163 102538
B 200000 198967
B 166838 166839
B 133124 101635
B 103934 103935
A 200000 157292
B 14364 51799
B 106190 106191
A 30055 30056
A 28470 28471
B 130751 130752
B 116775 121908
A 185522 185523
B 1 130578
A 45053 79894
B 166951 166952
A 200000 127755
A 32196 32197
A 93449 96639
A 184574 28662
A 200000 42414
A 54566 54567
B 103023 103024
B 633 147472
B 200000 107510
A 1 180508
A 163290 188172
B 9515 9516
B 179740 7361
B 12968 12969
A 137775 137776
B 174357 155521
B 199999 200000
A 200000 93037
A 1 49328
A 131330 34860
A 111247 86659
B 167632 167633
B 77252 77253
B 169441 188664
A 159428 117536
A 172744 37536
A 180668 180669
A 136995 136996
B 86106 175607
A 105365 105366
B 428 429
B 120739 179079
B 162578 162579
A 37305 37306
B 80332 80333
A 97724 25658
A 108835 25968
B 172539 172540
B 185248 114595
B 1 102443
B 16155 117536
A 54752 54344
B 1 34359
A 135860 135861
A 63417 63418
B 74992 32898
A 178843 178844
B 152568 188016
A 363 364
A 43243 39962
B 18991 18992
A 75357 75358
A 42880 42881
A 49462 49463
B 146614 186352
B 200000 38970
A 67307 67308
A 200000 187497
B 18769 18770
B 104570 68517
B 25601 25602
B 55154 55155
B 193789 144680
B 89134 13999
B 4403 63948
A 50620 118713
A 142575 177503
B 136113 136114
B 1 120116
B 200000 190442
A 29291 4297
A 50490 50491
B 1 54619
A 9342 8480
B 1 193626
B 168023 168024
A 101140 5368
A 152704 35505
A 200000 23747
A 8483 8484
B 1 111725
A 4973 4974
A 43459 43460
A 126880 25916
A 70674 59085
B 93607 35968
A 6319 66190
B 167696 46623
B 59067 59068
B 114969 114970
A 26142 26143
A 142388 28217
A 200000 114205
B 61446 117139
A 200000 75714
B 200000 17191
A 129229 129230
A 48878 48879
B 43856 43857
A 154028 154029
A 1 186177
A 99480 99481
B 88518 88519
A 16527 16528
B 11996 11997
A 74189 193557
A 177902 177903
B 200000 165221
B 125727 125728
A 200000 2627
B 172278 172279
A 35602 123252
A 134464 81234
B 200000 85144
B 188346 56380
B 90732 85058
A 64382 126577
B 65765 65766
B 190857 69981
A 2 199999
B 21390 184008
B 200000 126845
B 1 83370
A 188451 188452
B 200000 97212
A 58580 156827
A 13691 13692
A 165151 165152
B 1 62329
A 142677 142678
B 10924 118240
A 43743 43744
B 101960 25918
A 1 3
A 162820 2953
A 143863 143864
B 36170 36171
B 1 122156
A 194224 194225
B 5497 5498
B 60918 60919
B 6989 6990
B 46636 193471
A 165122 198082
A 192738 192739
A 116024 192201
A 1 106281
A 88314 88315
B 158237 143716
B 66435 66436
A 172136 172137
B 5321 23516
B 97753 30780
A 75014 158297
A 19555 19556
B 79668 90796
B 131374 27785
A 62314 62315
B 65526 32413
B 1 159859
B 116651 116652
A 178089 178090
A 65836 65837
A 4703 110657
A 67163 111648
B 123287 145625
B 96104 96105
A 179912 179913
B 136915 177514
B 193398 92615
A 103201 63848
A 163761 60967
A 178949 146237
B 33340 33341
A 36417 95282
A 110770 110771
B 200000 137471
B 31334 130145
A 160837 182151
A 119297 97907
A 91167 91168
B 153361 19383
B 3883 3884
A 99734 28404
B 135408 1412
A 198971 126701
B 102065 39423
B 130574 75034
B 158857 126325
A 95658 14518
A 150443 132946
B 198517 198518
A 52789 124885
A 83115 83116
A 200000 68554
A 83354 83355
B 83471 185086
A 200000 124318
B 18196 123138
A 178262 178263
B 162717 162718
A 10401 163406
A 47169 181964
B 106040 31784
B 195327 186415
A 91928 193933
B 200000 91688
A 179625 48911
B 90509 138213
B 80571 80572
B 37098 37099
A 200000 180338
B 12400 61038
B 1 60349
A 47306 47307
B 151123 14998
B 1 10823
B 176075 69471
A 1 142799
A 47701 98352
B 170216 156332
A 171394 171395
A 25818 25819
A 82212 82213
A 156962 199113
B 185872 172829
A 43402 43403
B 147297 191088
A 124429 188427
A 102176 184476
B 1 12881
B 197494 36955
B 149518 149519
A 1 69369
A 197509 197510
A 27128 27129
A 94966 69634
A 120772 133828
B 200000 155190
B 111023 108488
B 199303 199304
A 59844 59692
A 181048 193300
A 129775 129776
B 2 3
B 125789 157568
B 171959 171960
A 200000 72930
A 189953 189954
A 65163 65164
B 2 3
A 1 2
B 175334 175335
A 123707 20430
A 55942 192267
A 183142 183143
B 91200 77485
A 167070 18092
B 33910 52749
A 200000 132637
B 111113 78248
B 80041 12823
B 119091 30536
A 90005 17535
A 1 97634
B 128966 162022
B 111128 4011
B 91797 91204
A 111786 111787
A 1 53042
A 200000 157322
B 1 116560
B 175050 135078
A 4629 4630
A 71923 29863
A 145122 145123
A 98577 110214
B 1 152095
A 122887 192218
A 141245 112191
A 185274 2756
A 155550 155551
A 141526 145719
B 200000 45536
B 100566 100567
A 149318 41574
A 2884 2885
A 138605 138606
B 145191 145192
B 1 193199
B 171750 85979
A 135745 135746
A 74348 14218
B 200000 80284
B 200000 46558
A 195518 195519
B 100853 135534
B 4138 4139
A 109573 109574
A 81703 135342
B 106799 106800
A 181756 181757
A 150671 150672
A 89602 103622
A 20809 106136
B 157334 157335
B 164916 101017
A 134175 134176
B 86799 88035
A 127859 109662
B 137309 51918
A 188069 188070
A 110354 185042
A 9761 9762
A 200000 107759
A 200000 64733
A 200000 152145
B 134682 104911
B 116082 116083
B 170012 121234
A 177198 130695
A 16443 16444
B 180222 180223
A 9268 145979
B 97582 97583
B 200000 168326
A 93174 147798
B 138554 110324
B 7633 7634
B 200000 138355
B 77830 12531
B 60215 60216
A 151960 151961
A 158809 158810
A 1 165918
B 62281 105779
B 52546 98194
A 79974 94069
A 84379 1143
B 98619 98620
B 115708 115709
B 9725 9726
B 196148 196149
A 1 48779
B 21868 120781
A 60158 60159
B 171357 171358
B 116882 26005
B 110747 110748
B 93035 93036
A 1 98936
A 143730 147913
B 69742 21836
A 130351 179760
A 200000 184207
B 192627 42076
A 150685 169144
A 116446 51514
A 200000 67897
A 74978 74979
B 44712 44713
A 30919 133231
A 41981 21076
B 80446 149069
B 1 153739
A 188278 54859
A 66253 66254
A 1 55882
A 157540 157541
A 1 181061
B 153513 153514
B 178669 178670
B 200000 192420
B 200000 77137
A 113663 113664
B 178155 142852
A 166385 88821
B 114249 114250
A 183321 183322
B 10338 10339
A 41366 41367
A 157348 115095
A 194569 173391
A 1 3
A 54325 54326
B 129159 129160
A 90436 190963
B 1 107642
A 185569 173079
B 1 146822
A 158265 56590
B 65962 142141
A 109242 109243
B 150397 150398
B 200000 55493
B 145137 76616
A 76594 157116
A 56271 56272
A 88754 88755
B 200000 21593
B 60197 95494
A 44232 185325
A 77130 162907
A 200000 47656
B 137518 137519
B 73649 172067
B 142011 142012
B 81146 12168
A 176281 176282
A 1 161518
A 95294 1962
B 9976 9977
B 200000 45807
A 171200 171201
A 108037 108038
A 80259 75258
B 1 166217
A 48895 52869
A 181418 181419
B 104972 104973
A 139447 139448
B 18462 70516
A 145718 5765
A 78732 117060
A 12805 12806
B 31212 31213
A 196239 196240
A 168043 168044
B 78999 79000
A 1 115531
A 131073 131074
B 126106 76699
B 133854 16374
B 63784 63785
A 101726 101727
B 200000 134674
B 200000 2777
A 200000 108855
A 74366 91086
A 49582 38346
A 110765 110766
B 1 81168
A 151168 158496
B 115932 178292
A 54140 43024
A 80683 80684
A 141838 141839
A 1 86348
A 132736 83610
B 119090 114233
A 200000 199997
A 200000 10804
B 5536 40431
B 77577 77578
B 26355 26356
A 145060 145061
B 1 153439
A 186783 166934
B 186280 100400
A 151107 197502
B 181344 184901
A 1 128797
B 85228 85229
B 1 133443
B 1389 1390
B 127274 164191
A 200000 117480
A 124784 124785
B 200000 47334
B 200000 178805
A 90233 90234
A 188824 188825
B 97769 97770
B 181214 182086
B 17061 11535
A 2206 89568
A 125812 125813
A 188629 188630
B 58379 16397
A 35081 35082
A 145279 145280
B 80833 80834
A 70656 22532
A 199029 199030
B 199999 200000
A 174831 174832
B 147302 183923
A 27195 27196
B 164931 164932
B 59510 59511
B 108579 49621
B 185895 185896
A 200000 134005
A 67143 125331
B 186064 155130
A 80981 165192
B 64284 64285
A 187393 147363
A 143151 166641
B 200000 11098
B 1 162264
A 1 159881
A 178613 43104
A 1 45467
A 126366 126367
B 68800 12452
A 1 148371
A 156167 156168
A 1 49544
A 164911 164912
B 2 199999
A 109532 108605
B 87690 169310
A 45238 45239
B 177488 113487
A 115448 32129
A 165647 103408
B 196581 196582
A 11294 11295
A 155032 155033
B 32028 203
A 120870 120871
A 58031 58032
B 17139 17140
B 147435 130917
B 170645 170646
B 3 200000
A 84501 194642
A 62791 62792
B 73502 73503
A 127935 127936
A 145114 173899
B 122932 52222
A 75077 75078
A 175657 156811
A 196801 196802
B 137430 107458
B 65728 65729
A 1 147275
B 103879 103880
A 167024 167025
B 61933 21850
A 18889 62228
B 63312 102310
B 200000 160066
B 1 108638
A 155958 6699
B 65095 52920
A 1 15969
B 1 99059
B 168439 77595
B 79334 79335
A 152761 100726
B 98504 80883
A 27620 175506
B 116942 116943
A 186956 186957
B 126723 126724
A 25146 25147
A 200000 34821
A 175139 76307
A 139880 21088
A 115975 115976
B 22056 144749
A 14799 14800
B 127541 127542
A 91095 91096
B 163300 97978
B 163768 163769
A 42736 42737
A 159617 192898
B 141736 90327
A 31254 31255
B 83624 33953
A 106424 106425
B 68067 45415
B 162646 104639
A 1 198373
B 2 199999
B 165990 34599
A 63031 63032
B 189696 32401
A 16185 44726
B 1 179755
A 146415 94477
B 137555 137556
B 191452 191453
A 180062 180063
A 110941 9395
B 1 42336
B 1 29120
B 112660 24143
A 58240 58241
A 139848 139849
B 79147 79148
A 94469 94470
A 159447 159448
A 186702 130095
B 2 200000
A 139673 139674
A 31037 31038
A 22034 22035
A 157371 69
B 200000 170600
B 1 2
B 1 154958
A 154368 9387
A 88316 70222
B 164263 72924
A 74802 97892
A 22123 78828
B 96959 180281
A 38012 91972
B 37441 37442
A 42693 42694
B 185426 86586
A 10272 17272
A 176520 176521
B 78670 78671
B 2861 137342
B 59465 59466
A 200000 3535
B 200000 164794
B 107648 107649
B 189042 158992
A 122440 114566
B 200000 116986
A 19192 19193
A 196535 196536
B 179443 179444
B 47196 43633
B 118155 117633
B 1 143097
A 54944 90417
B 200000 7809
A 24522 78925
B 14024 14025
B 13088 13089
B 188541 188542
A 1 173987
A 22652 22653
A 1 163208
B 29827 46847
B 99931 99932
A 90078 36127
B 200000 153150
A 127992 127993
A 152692 152693
B 1 160004
B 1 158110
B 98698 98699
B 174525 174526
A 106452 186890
B 1 77331
B 135952 106744
B 194278 194279
A 34037 168105
A 51841 43792
B 1 143668
B 155284 155285
B 1 2
B 69336 22736
B 131275 131276
A 23824 23825
A 1 123739
A 134502 154380
A 34468 121513
A 81292 81293
B 82345 82346
B 114449 114450
